source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzz_boundary_susceptibility_cache.md	doc-04e9a0bbbbdd7bdf	content:1f7f677026379280b8165f52efad2c25800e7ba2143cf582def7900f221fe400	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzz_boundary_susceptibility_cache	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:1f7f677026379280b8165f52efad2c25800e7ba2143cf582def7900f221fe400	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzza_forced_span_attention_route.md	doc-2dd82f67e54d8ada	content:d61e7b5f58a7c9292d726d8738f1202b7a66d1b11d594a50d46d70df13db08bc	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzza_forced_span_attention_route	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:d61e7b5f58a7c9292d726d8738f1202b7a66d1b11d594a50d46d70df13db08bc	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzbcd_head_route_surgery.md	doc-e066fbea344848d2	content:baadc6aa7958f61ccb5da6e4e9aa997c111e3a349c6cf32e16db5506614b754d	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzbcd_head_route_surgery	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:baadc6aa7958f61ccb5da6e4e9aa997c111e3a349c6cf32e16db5506614b754d	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzf_value_source_ablation.md	doc-f90e9a54480da65a	content:0b6ff6628a685a0f27062bb5393b54844538f7006474fd91edaeb512ed62b345	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzf_value_source_ablation	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:0b6ff6628a685a0f27062bb5393b54844538f7006474fd91edaeb512ed62b345	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzg_value_source_dose_response.md	doc-afdcc07278b8e18d	content:50345c6ff4a58a6d6ce4f354779051e8bc7a2f987926b1f0ad230242f08c409e	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzg_value_source_dose_response	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:50345c6ff4a58a6d6ce4f354779051e8bc7a2f987926b1f0ad230242f08c409e	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzh_visual_value_source_geography.md	doc-1c2a2caeac26b144	content:d9071500584adeaa20f4fc11f87295270da3deffe4450e38215a9ee1b03d5989	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzh_visual_value_source_geography	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:d9071500584adeaa20f4fc11f87295270da3deffe4450e38215a9ee1b03d5989	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzi_visual_region_source_surgery.md	doc-e800ec23fdc1a5eb	content:74456363cc9159314e89903ce85315a1707c672190dd0e8dd650ba0ea146fd07	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzi_visual_region_source_surgery	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:74456363cc9159314e89903ce85315a1707c672190dd0e8dd650ba0ea146fd07	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzj_source_interaction_surgery.md	doc-99feb9be3addf08b	content:0e1ca817587b7bc20e42c493ad257baad23f19f4b5bf04df5fe398d840332c11	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzj_source_interaction_surgery	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:0e1ca817587b7bc20e42c493ad257baad23f19f4b5bf04df5fe398d840332c11	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzk_source_transplant_and_group_shaping.md	doc-28bfef000efad299	content:fe9dc28f3a68ca446f4a27ed57d0151f02d596480d1ff6bf464e8916c587e84a	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzk_source_transplant_and_group_shaping	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:fe9dc28f3a68ca446f4a27ed57d0151f02d596480d1ff6bf464e8916c587e84a	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzl_object_span_anchor_atlas.md	doc-8ed34ab5092c1ba6	content:cd509a0e2da23928206a71aa5ebdd259e69e4143a1164e9256aa182ac91bb5b0	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzl_object_span_anchor_atlas	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:cd509a0e2da23928206a71aa5ebdd259e69e4143a1164e9256aa182ac91bb5b0	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzm_atlas_span_source_state.md	doc-fc217033022bef8a	content:03d2d6b947f391178553ab7f6f938e58f4f7faa3b8fad8b06faa357090480be9	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzm_atlas_span_source_state	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:03d2d6b947f391178553ab7f6f938e58f4f7faa3b8fad8b06faa357090480be9	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzn_atlas_span_vector_geometry.md	doc-44188a148c6ce580	content:8c696c9b5ae6306deb5a2f6cbf241f54841f57629f85c4617181e91a56f31d83	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzn_atlas_span_vector_geometry	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:8c696c9b5ae6306deb5a2f6cbf241f54841f57629f85c4617181e91a56f31d83	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzo_atlas_span_source_ablation.md	doc-a7711342ab7fffa3	content:3befa8e9b83b397528f834c498d47b99cba6957980dbefafacc8e7e06499c746	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzo_atlas_span_source_ablation	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:3befa8e9b83b397528f834c498d47b99cba6957980dbefafacc8e7e06499c746	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzp_broad_atlas_and_h17_source_state.md	doc-dc81e28f8bb0b876	content:6cf33cac14933e33ce119f8d02955fcc4d4031fbd7794c4aa16ef533e80e9575	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzp_broad_atlas_and_h17_source_state	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:6cf33cac14933e33ce119f8d02955fcc4d4031fbd7794c4aa16ef533e80e9575	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzq_broad_exact_source_ablation.md	doc-69893c0e56489380	content:ab6755dc6d12782c1d20996ecacab97c62cb20ce04565bcb7d11531a67fcaee7	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzq_broad_exact_source_ablation	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:ab6755dc6d12782c1d20996ecacab97c62cb20ce04565bcb7d11531a67fcaee7	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzr_allslot_dose_source_ablation.md	doc-6a23c59877b7b2ab	content:7028b8b2ffedfb0d0d80d5c0f6e4ba7ebe83eb5c067a52195be667db5bddb08a	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzr_allslot_dose_source_ablation	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:7028b8b2ffedfb0d0d80d5c0f6e4ba7ebe83eb5c067a52195be667db5bddb08a	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzs_layer_head_source_state.md	doc-14c8b233f4b26fdd	content:06800d8ed1715fcbaa9ff6c2e60448bb3f4c6747df1c11d9abe8f50bea699f1b	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzs_layer_head_source_state	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:06800d8ed1715fcbaa9ff6c2e60448bb3f4c6747df1c11d9abe8f50bea699f1b	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzztu_layer_head_and_nearest_prior_ablation.md	doc-e83c36ca887f3513	content:b06493197cced891c70491dee1ab4b8cf088a9424d20dfdd81c320b7c78ac57e	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzztu_layer_head_and_nearest_prior_ablation	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:b06493197cced891c70491dee1ab4b8cf088a9424d20dfdd81c320b7c78ac57e	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzz_rollout_prefix_history_counterfactual.md	doc-6a2e60af93169501	content:d9030adfb10422cea808acdd615a570ed652b4ff025995ddce8bb44ae2db46b3	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzz_rollout_prefix_history_counterfactual	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:d9030adfb10422cea808acdd615a570ed652b4ff025995ddce8bb44ae2db46b3	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzza_prefix_history_source_ablation_interaction.md	doc-e7412f28026f2b8e	content:63651779286c231a45f5c2d70ccd7770af157f4f7c9c1cd9e352a70659222be7	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzza_prefix_history_source_ablation_interaction	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:63651779286c231a45f5c2d70ccd7770af157f4f7c9c1cd9e352a70659222be7	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaa_stage_local_history_patch.md	doc-30e6f2fb39a1c7dc	content:ea76e9a003be6eac0b4e2d9b75971c44e10fe9eef34e06a9290a01fe5eececee	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaa_stage_local_history_patch	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:ea76e9a003be6eac0b4e2d9b75971c44e10fe9eef34e06a9290a01fe5eececee	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzac_ad_stage_local_continuation_patch.md	doc-a88053508b2adb54	content:303d5bf730b283f1f1bee1d2464c60f897d59c8b33816d3a0d6f5d1d0f6f1140	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzac_ad_stage_local_continuation_patch	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:303d5bf730b283f1f1bee1d2464c60f897d59c8b33816d3a0d6f5d1d0f6f1140	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzacd_stage_local_continuation_patch.md	doc-0c4a3bdbdff638fe	content:64e083a8a8d60aad51e765f68d6ef82ecccbf9748129d013a60b116b93f67b87	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzacd_stage_local_continuation_patch	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:64e083a8a8d60aad51e765f68d6ef82ecccbf9748129d013a60b116b93f67b87	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzae_stage_local_handoff_patch.md	doc-236e18821b9e0d1c	content:41fd2364f1e7728e48a20495b256c93b7019992fc91b4e5a1cb132f29dd9bd0b	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzae_stage_local_handoff_patch	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:41fd2364f1e7728e48a20495b256c93b7019992fc91b4e5a1cb132f29dd9bd0b	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaf_ag_boundary_continuation_patch.md	doc-c2d3e135077e7bae	content:e197b098cbccc932dc3a969339e8853a590f07185ad0bbf3a666379c95716e7c	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaf_ag_boundary_continuation_patch	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:e197b098cbccc932dc3a969339e8853a590f07185ad0bbf3a666379c95716e7c	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaf_ag_direct_handoff_state_patch.md	doc-e0daf49455b9882b	content:9ee602a2108174a5bfc4f082336e1830e5f88275e337fd72c8319301d2dd185f	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaf_ag_direct_handoff_state_patch	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:9ee602a2108174a5bfc4f082336e1830e5f88275e337fd72c8319301d2dd185f	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzah_coverage_state_mechanism_synthesis.md	doc-d7df96fc5491d065	content:1e7d42aa1d3bbe00be83ffebeeb9b47033ffaf0e4c9345d46b481e918f321781	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzah_coverage_state_mechanism_synthesis	mechanism	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:1e7d42aa1d3bbe00be83ffebeeb9b47033ffaf0e4c9345d46b481e918f321781	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzah_direct_handoff_layerwise_origin.md	doc-9bb84f67ba71331b	content:24afd0f8d9735fb19bc8a1032619c0fcc0fe336c54e8cffc75a1e3f53e581786	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzah_direct_handoff_layerwise_origin	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:24afd0f8d9735fb19bc8a1032619c0fcc0fe336c54e8cffc75a1e3f53e581786	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzai_transition_handoff_sublayer.md	doc-687b9bd7adf02c0e	content:26404b3ac789cf017119550a5a073ba0dada612c5919e95929631005e41ddc97	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzai_transition_handoff_sublayer	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:26404b3ac789cf017119550a5a073ba0dada612c5919e95929631005e41ddc97	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaj_direct_handoff_head_patch.md	doc-d080b07ad518a6ae	content:96ef024b6836f0cac2fcae73a2e87a4e6b6c64ff9d7fcc86314cfaeb53b8e599	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaj_direct_handoff_head_patch	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:96ef024b6836f0cac2fcae73a2e87a4e6b6c64ff9d7fcc86314cfaeb53b8e599	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzak_direct_handoff_attention_route.md	doc-fd2f49193dd73114	content:91a673a0758767f9452dbc03e3b0f1ae69f75b061b024d0e1c5d24fe4b7d5056	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzak_direct_handoff_attention_route	handoff	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:91a673a0758767f9452dbc03e3b0f1ae69f75b061b024d0e1c5d24fe4b7d5056	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzal_direct_handoff_source_ablation.md	doc-c5f7497f333b5528	content:bf32debe7960dc8540102b4c4c937e9f17851fe4ce2f8fb94f1a2a148d852589	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzal_direct_handoff_source_ablation	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:bf32debe7960dc8540102b4c4c937e9f17851fe4ce2f8fb94f1a2a148d852589	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzam_direct_handoff_source_mediation.md	doc-9322802f13c666f0	content:3282487babf2846b50e65a6e91c89f419d53d1109385be1e1fcafd3a2d02dab0	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzam_direct_handoff_source_mediation	handoff	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:3282487babf2846b50e65a6e91c89f419d53d1109385be1e1fcafd3a2d02dab0	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzan_direct_handoff_source_transplant.md	doc-5d04f02772bcf194	content:e45cbb491556407b7ae85b5f98b267b49fe8a0151f588b7fac290ba1df524a56	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzan_direct_handoff_source_transplant	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:e45cbb491556407b7ae85b5f98b267b49fe8a0151f588b7fac290ba1df524a56	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzao_layerwise_direct_handoff_source_transplant.md	doc-55bfec3511074aa0	content:e8510747835d298abf6938da54dadc6457bced209563231a69e7c4a5fde6db4d	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzao_layerwise_direct_handoff_source_transplant	handoff	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:e8510747835d298abf6938da54dadc6457bced209563231a69e7c4a5fde6db4d	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzap_calibrated_direct_handoff_source_transplant.md	doc-0c43fb694418ca4b	content:8a0aacf845451fb7e9157b201331844cea6b26b3633f5081fa8d8d1ec616273b	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzap_calibrated_direct_handoff_source_transplant	handoff	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:8a0aacf845451fb7e9157b201331844cea6b26b3633f5081fa8d8d1ec616273b	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaq_multisample_calibrated_handoff_transfer.md	doc-fb3c927f5a798aa6	content:80b248f841bbfa296726abfbc1d67c2f1f72b73f9b4eefabd3c0dd855063d53e	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaq_multisample_calibrated_handoff_transfer	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:80b248f841bbfa296726abfbc1d67c2f1f72b73f9b4eefabd3c0dd855063d53e	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzar_handoff_source_vector_alignment.md	doc-121cc67a419b5df4	content:6655a58991d5f38c5ccc6e4077a764bdb87c25639c7148e366ad69946cc443aa	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzar_handoff_source_vector_alignment	handoff	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:6655a58991d5f38c5ccc6e4077a764bdb87c25639c7148e366ad69946cc443aa	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzas_source_gain_surgery.md	doc-e515f3d9b2f63802	content:6331ab9170ff2924295b1f6e68eb58f93c39940b0dc114b18ca9948629fdc13d	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzas_source_gain_surgery	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:6331ab9170ff2924295b1f6e68eb58f93c39940b0dc114b18ca9948629fdc13d	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzat_l26_source_gain_head_decomposition.md	doc-75e2987c2cb546ee	content:176aa2f47af2a502b544fe55075031f4333515daa3da87d66c5f69eb39873ca7	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzat_l26_source_gain_head_decomposition	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:176aa2f47af2a502b544fe55075031f4333515daa3da87d66c5f69eb39873ca7	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzau_l26_head_content_direction_norm.md	doc-8fc920df48c55b67	content:a7b61a00a4ca2879e09517ae67394d1a366da52ef70c093988a5b67c9532fae2	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzau_l26_head_content_direction_norm	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:a7b61a00a4ca2879e09517ae67394d1a366da52ef70c093988a5b67c9532fae2	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzav_receiver_readout_decomposition.md	doc-e5bde629a8e8bd7c	content:2f6993ae40947e0027850bc137bdc395afaeeaa64a94f1c4982d39fbf9913aa4	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzav_receiver_readout_decomposition	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:2f6993ae40947e0027850bc137bdc395afaeeaa64a94f1c4982d39fbf9913aa4	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzaw_receiver_stabilization_dose_curves.md	doc-1af65b66a2cfaa4b	content:06d67be10dab4ed9363ecf79ce4fc94a28418d11100c7a6938aafc6a1cce8697	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzaw_receiver_stabilization_dose_curves	research-note	executed	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:06d67be10dab4ed9363ecf79ce4fc94a28418d11100c7a6938aafc6a1cce8697	medium	technical or branch research surface
/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing/research/investigations/coverage-ledger-mechanistic-probing/phase_zzzzzax_receiver_compression_localization.md	doc-3991ddedb111df69	content:df426632a4b1d467494357c449d127917dc42661f62f3b1c9c9200ae8b1a3924	2026-07-07	coverage-ledger-mechanistic-probing	medium	needs-summary	coverage-ledger-mechanistic-probing;phase_zzzzzax_receiver_compression_localization	research-note	historical	coverage-ledger-mechanistic-probing branch research surface; ownership requires reconciliation	sha256:df426632a4b1d467494357c449d127917dc42661f62f3b1c9c9200ae8b1a3924	medium	technical or branch research surface
