wave	source_kind	source_branch	source_commit	source_path	source_date	sha256	doc_title	doc_type	evidence_scope	artifact_roots	snapshot_path	absorbed_into	raw_status
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_basin_split_candidate_findings.md	2026-06-11	18ca6b7cbe3ddb5fd95884e93794ec0580de95d8537d8265640ef2b47233a490	Phase 4 Basin Split Candidate Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_split_candidates_layer17_head1_constructive_destructive	snapshots/18ca6b7cbe3d/progress/diagnostics/2026-06-11_phase4_basin_split_candidate_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_coord_basin_boundary_amplification_findings.md	2026-06-11	9517c38724ef837c6f0d62cdd6ba0109194ed3ac7ee2210e3d1a4aa3f9971946	Phase 4 Coord-Basin Boundary Amplification Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920	snapshots/9517c38724ef/progress/diagnostics/2026-06-11_phase4_coord_basin_boundary_amplification_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_cross_row_route_content_swap_and_candidate_heads.md	2026-06-11	a1e6f681e4fe228208b72eef109ebc017ca401bbf0e8938c4e4938e2acccb897	Phase 4 Cross-Row Route/Content Swap And Candidate-Head Pilot	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_cross_row_route_content_swap_layer17_head1_full_manifest_donor_delta;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_case_manifest_layer17_head1_duplicate_constructive_destructive/paired_case_manifest_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase2_region_rows.jsonl	snapshots/a1e6f681e4fe/progress/diagnostics/2026-06-11_phase4_cross_row_route_content_swap_and_candidate_heads.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_fn_visibility_guidance_probe.md	2026-06-11	d9a7acd1967e75f7ba6187e8ea262efeae2bbfe4c29f6c16eb05214ca6791a1b	Phase 4 FN Visibility Guidance Probe	diagnostic-fragment	-	/data/CoordExp/outputs/stage1_2b/loss_only_instance_enumeration_ablation_active_vs_none/random_active_hp02_latest_aligner_dora_4096_128_no_newline_1epoch32_4gpu/loss-only-instance-enum-random-active-hp02-latest-aligner-dora-4096-128-no-newline-1epoch32-4gpu/v0-20260609-115128/checkpoint-32;/data/CoordExp/outputs/infer/loss_only_instance_enumeration_ablation_active_vs_none/compact_full_prefix_rollin_balance2_loss_only_aux_latest_aligner_dora_val128_freegreedy_checkpoint-32-inference-clean_val128_bsz8_temp0_rp1p10_max3084_chatfix_4gpu;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_fn_visibility_guidance_probe_aux_latest_ckpt32_val128	snapshots/d9a7acd1967e/progress/diagnostics/2026-06-11_phase4_fn_visibility_guidance_probe.md	experiments/2026-06-10_12_fn_guidance_and_coordinate_basins.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_joint_score_value_proxy_patch.md	2026-06-11	2ffe6da1af2a46a540e3ab4764927a621d8e5fb87f6c66bf2c2b513e4c7ffb07	Phase 4 Joint Score/Value Proxy Patch	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_value_source_layer17_head1_primary_smoke_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_joint_score_value_patch_layer17_head1_primary_smoke;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase2_region_rows.jsonl	snapshots/2ffe6da1af2a/progress/diagnostics/2026-06-11_phase4_joint_score_value_proxy_patch.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_routing_findings.md	2026-06-11	1be4b1ba43b0b391b82b6ff56e028d251f14cfce86cc549d77a044265a489fac	Phase 4 Layer-17 Head-1 Attention Routing Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920	snapshots/1be4b1ba43b0/progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_routing_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_score_bias_patch_findings.md	2026-06-11	af685816cecf18c1fb129bdabd58f308c7bb99adcb7e44a6ba0ff9a0bb6f9e3d	Phase 4 Layer-17 Head-1 Attention Score-Bias Patch Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_bias_patch_layer17_head1_duplicate_top4_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_bias_patch_layer17_head1_duplicate_top4_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_bias_patch_layer17_head1_duplicate_top4_allshards_report.md	snapshots/af685816cecf/progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_score_bias_patch_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_score_pattern_patch_findings.md	2026-06-11	fdee8da4c6c1438b131e25e46738ca89174370c59a6be7986a224f95bbcb1b20	Phase 4 Layer-17 Head-1 Attention Score-Pattern Patch Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_pattern_patch_layer17_head1_duplicate_top4_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_pattern_patch_layer17_head1_duplicate_top4_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_score_pattern_patch_layer17_head1_duplicate_top4_allshards_report.md	snapshots/fdee8da4c6c1/progress/diagnostics/2026-06-11_phase4_layer17_head1_attention_score_pattern_patch_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_mechanism_chain_synthesis.md	2026-06-11	7001a14f14caad5f19ff19ce842547352b991ce80f2912e43ba9dfa158c50e13	Phase 4 Layer-17 Head-1 Mechanism Chain Synthesis	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920	snapshots/7001a14f14ca/progress/diagnostics/2026-06-11_phase4_layer17_head1_mechanism_chain_synthesis.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_qk_route_origin_findings.md	2026-06-11	fd4b1994d560c719987c46184db28454668215c2caa75b43f72970f1cb5715cf	Phase 4 Layer-17 Head-1 Q/K Route-Origin Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_qk_route_origin_layer17_head1_visual_triplet_top4_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_qk_route_origin_layer17_head1_visual_triplet_top4_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_qk_route_origin_layer17_head1_visual_triplet_top4_allshards_report.md	snapshots/fd4b1994d560/progress/diagnostics/2026-06-11_phase4_layer17_head1_qk_route_origin_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_route_content_causal_patch_findings.md	2026-06-11	335d9f5cb229965631cbec292bc31981ee6f2df28db5ce2b742a22dcef51e192	Phase 4 Layer-17 Head-1 Route/Content Causal Patch Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head1_route_value_visual_triplet_top4_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head1_route_value_visual_triplet_top4_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head1_route_value_visual_triplet_top4_allshards_report.md	snapshots/335d9f5cb229/progress/diagnostics/2026-06-11_phase4_layer17_head1_route_content_causal_patch_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_route_content_decomposition_findings.md	2026-06-11	cbf896ee3bb86853303f7ca4c2569924702febd6f0cf3b6a65593375dfc3bb5f	Phase 4 Layer-17 Head-1 Route/Content Decomposition Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920	snapshots/cbf896ee3bb8/progress/diagnostics/2026-06-11_phase4_layer17_head1_route_content_decomposition_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_routing_value_patch_findings.md	2026-06-11	2a5d7b651abce6480afb57afdd55cd5500958de194267864c26ce5be4fcbaf75	Phase 4 Layer-17 Head-1 Routing and Value-Patch Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_source_layer17_head1_region_top4_allshards_report.md;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_source_layer17_head1_region_top4_allshards_summary.json	snapshots/2a5d7b651abc/progress/diagnostics/2026-06-11_phase4_layer17_head1_routing_value_patch_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_value_basin_projection_findings.md	2026-06-11	2fb6af65ddc5f08e0a6e274a47bcf18a86a227c2240543a4010e905cd241b9c3	Phase 4 Layer-17 Head-1 Value Basin Projection Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_value_basin_projection_layer17_head1_duplicate_top4_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_value_basin_projection_layer17_head1_duplicate_top4_allshards_summary.json	snapshots/2fb6af65ddc5/progress/diagnostics/2026-06-11_phase4_layer17_head1_value_basin_projection_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_value_source_findings.md	2026-06-11	bce8a178392dca1c55f1a596c0cd7e70f72420c88ec1d8bb258894830afcab25	Phase 4 Layer-17 Head-1 Value Source Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_value_source_layer17_head1_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_value_source_layer17_head1_allshards_report.md	snapshots/bce8a178392d/progress/diagnostics/2026-06-11_phase4_layer17_head1_value_source_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_visual_competition_findings.md	2026-06-11	fc90700679860e2d84401fe32b84ef377e62de637fc3640a3e8829f8ce2d1566	Phase 4 Layer-17 Head-1 Visual Competition Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920	snapshots/fc9070067986/progress/diagnostics/2026-06-11_phase4_layer17_head1_visual_competition_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head1_visual_spatial_patch_findings.md	2026-06-11	e16f441ecc7de686b7032b6cd0f3d9d66cd6156d0c2620e6b78ecac073f3e66d	Phase 4 Layer-17 Head-1 Visual Spatial Patch Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_projected_patch_visual_spatial_buckets_layer17_head1_top4_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_projected_patch_visual_spatial_buckets_layer17_head1_top4_allshards_report.md	snapshots/e16f441ecc7d/progress/diagnostics/2026-06-11_phase4_layer17_head1_visual_spatial_patch_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_layer17_head3_route_content_control.md	2026-06-11	b4e46c5a490883dc9db4c9c6f4fef4491885dc1972b2c59ca9e01052a17df9d4	Phase 4 Layer17/Head3 Route/Content Control	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head3_duplicate_allshards_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head3_duplicate_allshards_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_route_content_patch_layer17_head3_duplicate_allshards_report.md	snapshots/b4e46c5a4908/progress/diagnostics/2026-06-11_phase4_layer17_head3_route_content_control.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_paired_attention_composition_findings.md	2026-06-11	ce3e089281c7a0e285bf3e7f27171df399af0cf3c11274baa236333e0bb33770	Phase 4 Paired Attention Composition Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_attention_composition_layer17_head1_constructive_destructive	snapshots/ce3e089281c7/progress/diagnostics/2026-06-11_phase4_paired_attention_composition_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_paired_case_manifest_findings.md	2026-06-11	7a1427c5f770e052750a2bb81f3279202517caaa5e8c6bff0254a2f718c6ac2b	Phase 4 Paired Case Manifest Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_case_manifest_layer17_head1_duplicate_constructive_destructive/paired_case_manifest_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_case_manifest_layer17_head1_duplicate_constructive_destructive/phase4_paired_case_manifest_summary.json	snapshots/7a1427c5f770/progress/diagnostics/2026-06-11_phase4_paired_case_manifest_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_paired_route_content_boundary_sweep_findings.md	2026-06-11	486586f0e3ce25dac06f849f7bf2551fd7cfc9e62214498e4b4ee50381ad82d9	Phase 4 Paired Route/Content Boundary Sweep Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_case_manifest_layer17_head1_duplicate_constructive_destructive/paired_case_manifest_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_route_content_boundary_sweep_layer17_head1_full_manifest/paired_route_content_probe_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_route_content_boundary_sweep_layer17_head1_full_manifest/phase4_paired_route_content_probe_summary.json	snapshots/486586f0e3ce/progress/diagnostics/2026-06-11_phase4_paired_route_content_boundary_sweep_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_paired_route_content_probe_findings.md	2026-06-11	980e621f007e5a55879b806c0aa92b5aa0154628d0ec98fa804634279508c383	Phase 4 Paired Route/Content Probe Findings	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_case_manifest_layer17_head1_duplicate_constructive_destructive/paired_case_manifest_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_route_content_probe_layer17_head1_full_manifest_self_attn_output/paired_route_content_probe_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_paired_route_content_probe_layer17_head1_full_manifest_self_attn_output/phase4_paired_route_content_probe_summary.json	snapshots/980e621f007e/progress/diagnostics/2026-06-11_phase4_paired_route_content_probe_findings.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_parent_panel_mask_geometry_controls.md	2026-06-11	9d88752e4275a489304895baa5f2c387a6600554fdcf6d973450ed3776b74cba	Phase 4 Parent Panel Mask Geometry Controls	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_candidate_promotions_layer17_head1_shortlist/mask_geometry_control_parent_panel;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_candidate_promotions_layer17_head1_shortlist/mask_geometry_control_parent_panel/parent_panel_summary/parent_panel_mask_geometry_summary.json;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_candidate_promotions_layer17_head1_shortlist/mask_geometry_control_parent_panel/parent_panel_summary/parent_panel_mask_geometry_rows.jsonl	snapshots/9d88752e4275/progress/diagnostics/2026-06-11_phase4_parent_panel_mask_geometry_controls.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_record114_handbag_mask_geometry_2x2.md	2026-06-11	315d5bfd369f5f7b4838db89b3ca1e0975c1bdaa41079fb27f04f535e346c8fe	Phase 4 Record-114 Handbag Mask-Geometry 2x2 Control	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/mask_geometry_control_record114_fixed_right_source;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/mask_geometry_control_record114_fixed_expanded_source	snapshots/315d5bfd369f/progress/diagnostics/2026-06-11_phase4_record114_handbag_mask_geometry_2x2.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_record50_fine_spatial_token_membership.md	2026-06-11	534ec95402f99610a3ab530f6d38b33494b7ea754a42ea1a8c445e86229d2bde	Phase 4 Record-50 Fine-Spatial Token Membership	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/promoted_cases/record50_target9_component_row_9_person__fine_expanded_1p25;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/promoted_cases/record50_target9_component_row_9_person__fine_expanded_1p50;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/fine_spatial_token_membership_record50_scale_pair	snapshots/534ec95402f9/progress/diagnostics/2026-06-11_phase4_record50_fine_spatial_token_membership.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-11_phase4_record50_mask_geometry_control.md	2026-06-11	4fbdae22d735b331878fdfc32bf981399f2abc1224a1252b52789a9bc9bd78b4	Phase 4 Record-50 Mask-Geometry Control	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/promoted_cases/record50_target9_component_row_9_person__fine_expanded_1p25;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/mask_geometry_control_record50_fixed_small_source;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_basin_fine_spatial_promotions_layer17_head1_reversals/mask_geometry_control_record50_fixed_small_source/mask_geometry_control_summary	snapshots/4fbdae22d735/progress/diagnostics/2026-06-11_phase4_record50_mask_geometry_control.md	experiments/2026-06-10_12_autoregressive_duplication_causal_chain.md	archived_snapshot_existing_consolidation_checked
